ensembl_gene_id,hgnc_symbol,description,gene_biotype,chromosome_name,start_position,end_position
ENSG00000142959,BEST4,bestrophin 4 [Source:HGNC Symbol;Acc:HGNC:17106],protein_coding,1,44783585,44787705
ENSG00000105829,BET1,Bet1 golgi vesicular membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:14562],protein_coding,7,93962762,94004382
ENSG00000177951,BET1L,Bet1 golgi vesicular membrane trafficking protein-like [Source:HGNC Symbol;Acc:HGNC:19348],protein_coding,11,167784,207428
ENSG00000133169,BEX1,"brain expressed, X-linked 1 [Source:HGNC Symbol;Acc:HGNC:1036]",protein_coding,X,103062651,103064240
ENSG00000133134,BEX2,brain expressed X-linked 2 [Source:HGNC Symbol;Acc:HGNC:30933],protein_coding,X,103309346,103311046
ENSG00000102409,BEX4,"brain expressed, X-linked 4 [Source:HGNC Symbol;Acc:HGNC:25475]",protein_coding,X,103215092,103217246
ENSG00000184515,BEX5,"brain expressed, X-linked 5 [Source:HGNC Symbol;Acc:HGNC:27990]",protein_coding,X,102153708,102156057
ENSG00000103429,BFAR,bifunctional apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:17613],protein_coding,16,14632815,14669236
ENSG00000125864,BFSP1,"beaded filament structural protein 1, filensin [Source:HGNC Symbol;Acc:HGNC:1040]",protein_coding,20,17493905,17569220
ENSG00000170819,BFSP2,"beaded filament structural protein 2, phakinin [Source:HGNC Symbol;Acc:HGNC:1041]",protein_coding,3,133399995,133475222
ENSG00000242252,BGLAP,bone gamma-carboxyglutamate (gla) protein [Source:HGNC Symbol;Acc:HGNC:1043],protein_coding,1,156241962,156243321
ENSG00000182492,BGN,biglycan [Source:HGNC Symbol;Acc:HGNC:1044],protein_coding,X,153494939,153509554
ENSG00000180535,BHLHA15,"basic helix-loop-helix family, member a15 [Source:HGNC Symbol;Acc:HGNC:22265]",protein_coding,7,98211427,98212979
ENSG00000198908,BHLHB9,"basic helix-loop-helix domain containing, class B, 9 [Source:HGNC Symbol;Acc:HGNC:29353]",protein_coding,X,102720688,102753540
ENSG00000180828,BHLHE22,"basic helix-loop-helix family, member e22 [Source:HGNC Symbol;Acc:HGNC:11963]",protein_coding,8,64580367,64583628
ENSG00000134107,BHLHE40,"basic helix-loop-helix family, member e40 [Source:HGNC Symbol;Acc:HGNC:1046]",protein_coding,3,4979116,4985323
ENSG00000123095,BHLHE41,"basic helix-loop-helix family, member e41 [Source:HGNC Symbol;Acc:HGNC:16617]",protein_coding,12,26120026,26125127
ENSG00000237452,BHMG1,basic helix-loop-helix and HMG box domain containing 1 [Source:HGNC Symbol;Acc:HGNC:44318],protein_coding,19,45733251,45764534
ENSG00000145692,BHMT,betaine--homocysteine S-methyltransferase [Source:HGNC Symbol;Acc:HGNC:1047],protein_coding,5,79111779,79132290
ENSG00000132840,BHMT2,betaine--homocysteine S-methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:1048],protein_coding,5,79069717,79089466
ENSG00000122870,BICC1,BicC family RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19351],protein_coding,10,58513140,58831437
ENSG00000151746,BICD1,bicaudal D homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:1049],protein_coding,12,32106835,32383633
ENSG00000185963,BICD2,bicaudal D homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:17208],protein_coding,9,92711363,92764812
ENSG00000015475,BID,BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050],protein_coding,22,17734138,17774770
ENSG00000100290,BIK,BCL2-interacting killer (apoptosis-inducing) [Source:HGNC Symbol;Acc:HGNC:1051],protein_coding,22,43110748,43129712
ENSG00000136717,BIN1,bridging integrator 1 [Source:HGNC Symbol;Acc:HGNC:1052],protein_coding,2,127048027,127107355
ENSG00000110934,BIN2,bridging integrator 2 [Source:HGNC Symbol;Acc:HGNC:1053],protein_coding,12,51281038,51324668
ENSG00000147439,BIN3,bridging integrator 3 [Source:HGNC Symbol;Acc:HGNC:1054],protein_coding,8,22620418,22669148
ENSG00000110330,BIRC2,baculoviral IAP repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:590],protein_coding,11,102347211,102378670
ENSG00000023445,BIRC3,baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591],protein_coding,11,102317450,102339403
ENSG00000089685,BIRC5,baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593],protein_coding,17,78214186,78225636
ENSG00000115760,BIRC6,baculoviral IAP repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:13516],protein_coding,2,32357028,32618899
ENSG00000101197,BIRC7,baculoviral IAP repeat containing 7 [Source:HGNC Symbol;Acc:HGNC:13702],protein_coding,20,63235883,63240507
ENSG00000134897,BIVM,"basic, immunoglobulin-like variable motif containing [Source:HGNC Symbol;Acc:HGNC:16034]",protein_coding,13,102799049,102841535
ENSG00000270181,BIVM-ERCC5,BIVM-ERCC5 readthrough [Source:HGNC Symbol;Acc:HGNC:43690],protein_coding,13,102807354,102872398
ENSG00000166619,BLCAP,bladder cancer associated protein [Source:HGNC Symbol;Acc:HGNC:1055],protein_coding,20,37492472,37527931
ENSG00000259571,BLID,"BH3-like motif containing, cell death inducer [Source:HGNC Symbol;Acc:HGNC:33495]",protein_coding,11,122115354,122116215
ENSG00000136573,BLK,"BLK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:1057]",protein_coding,8,11494001,11564604
ENSG00000197299,BLM,"Bloom syndrome, RecQ helicase-like [Source:HGNC Symbol;Acc:HGNC:1058]",protein_coding,15,90717327,90816165
ENSG00000108578,BLMH,bleomycin hydrolase [Source:HGNC Symbol;Acc:HGNC:1059],protein_coding,17,30248195,30292056
ENSG00000095585,BLNK,B-cell linker [Source:HGNC Symbol;Acc:HGNC:14211],protein_coding,10,96191702,96271587
ENSG00000135441,BLOC1S1,"biogenesis of lysosomal organelles complex-1, subunit 1 [Source:HGNC Symbol;Acc:HGNC:4200]",protein_coding,12,55716037,55720087
ENSG00000196072,BLOC1S2,"biogenesis of lysosomal organelles complex-1, subunit 2 [Source:HGNC Symbol;Acc:HGNC:20984]",protein_coding,10,100273280,100286712
ENSG00000189114,BLOC1S3,"biogenesis of lysosomal organelles complex-1, subunit 3 [Source:HGNC Symbol;Acc:HGNC:20914]",protein_coding,19,45178745,45181801
ENSG00000186222,BLOC1S4,"biogenesis of lysosomal organelles complex-1, subunit 4, cappuccino [Source:HGNC Symbol;Acc:HGNC:24206]",protein_coding,4,6716055,6717671
ENSG00000188428,BLOC1S5,"biogenesis of lysosomal organelles complex-1, subunit 5, muted [Source:HGNC Symbol;Acc:HGNC:18561]",protein_coding,6,8013567,8064414
ENSG00000104164,BLOC1S6,"biogenesis of lysosomal organelles complex-1, subunit 6, pallidin [Source:HGNC Symbol;Acc:HGNC:8549]",protein_coding,15,45587123,45615999
ENSG00000106605,BLVRA,biliverdin reductase A [Source:HGNC Symbol;Acc:HGNC:1062],protein_coding,7,43758680,43807342
ENSG00000090013,BLVRB,biliverdin reductase B [Source:HGNC Symbol;Acc:HGNC:1063],protein_coding,19,40447789,40465840
ENSG00000117475,BLZF1,basic leucine zipper nuclear factor 1 [Source:HGNC Symbol;Acc:HGNC:1065],protein_coding,1,169367970,169396540
ENSG00000104081,BMF,Bcl2 modifying factor [Source:HGNC Symbol;Acc:HGNC:24132],protein_coding,15,40087890,40108892
ENSG00000168283,BMI1,"BMI1 proto-oncogene, polycomb ring finger [Source:HGNC Symbol;Acc:HGNC:1066]",protein_coding,10,22321211,22331484
ENSG00000168487,BMP1,bone morphogenetic protein 1 [Source:HGNC Symbol;Acc:HGNC:1067],protein_coding,8,22164736,22212326
ENSG00000125845,BMP2,bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069],protein_coding,20,6767664,6780280
ENSG00000138756,BMP2K,BMP2 inducible kinase [Source:HGNC Symbol;Acc:HGNC:18041],protein_coding,4,78776342,78916372
ENSG00000152785,BMP3,bone morphogenetic protein 3 [Source:HGNC Symbol;Acc:HGNC:1070],protein_coding,4,81030965,81057531
ENSG00000125378,BMP4,bone morphogenetic protein 4 [Source:HGNC Symbol;Acc:HGNC:1071],protein_coding,14,53949736,53958761
ENSG00000112175,BMP5,bone morphogenetic protein 5 [Source:HGNC Symbol;Acc:HGNC:1072],protein_coding,6,55753645,55875564
ENSG00000153162,BMP6,bone morphogenetic protein 6 [Source:HGNC Symbol;Acc:HGNC:1073],protein_coding,6,7726797,7881422
ENSG00000101144,BMP7,bone morphogenetic protein 7 [Source:HGNC Symbol;Acc:HGNC:1074],protein_coding,20,57168748,57266629
ENSG00000183682,BMP8A,bone morphogenetic protein 8a [Source:HGNC Symbol;Acc:HGNC:21650],protein_coding,1,39491646,39525935
ENSG00000116985,BMP8B,bone morphogenetic protein 8b [Source:HGNC Symbol;Acc:HGNC:1075],protein_coding,1,39757182,39788861
ENSG00000164619,BMPER,BMP binding endothelial regulator [Source:HGNC Symbol;Acc:HGNC:24154],protein_coding,7,33904911,34155872
ENSG00000107779,BMPR1A,"bone morphogenetic protein receptor, type IA [Source:HGNC Symbol;Acc:HGNC:1076]",protein_coding,10,86756650,86932838
ENSG00000138696,BMPR1B,"bone morphogenetic protein receptor, type IB [Source:HGNC Symbol;Acc:HGNC:1077]",protein_coding,4,94757968,95158448
ENSG00000204217,BMPR2,"bone morphogenetic protein receptor, type II (serine/threonine kinase) [Source:HGNC Symbol;Acc:HGNC:1078]",protein_coding,2,202376936,202567751
ENSG00000165733,BMS1,BMS1 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:23505],protein_coding,10,42782801,42834937
ENSG00000102010,BMX,BMX non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:1079],protein_coding,X,15464246,15556529
ENSG00000169594,BNC1,basonuclin 1 [Source:HGNC Symbol;Acc:HGNC:1081],protein_coding,15,83255903,83284716
ENSG00000173068,BNC2,basonuclin 2 [Source:HGNC Symbol;Acc:HGNC:30988],protein_coding,9,16409503,16870843
ENSG00000113734,BNIP1,BCL2/adenovirus E1B 19kDa interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:1082],protein_coding,5,173144442,173164387
ENSG00000140299,BNIP2,BCL2/adenovirus E1B 19kDa interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:1083],protein_coding,15,59659146,59689534
ENSG00000176171,BNIP3,BCL2/adenovirus E1B 19kDa interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1084],protein_coding,10,131966455,131981931
ENSG00000104765,BNIP3L,BCL2/adenovirus E1B 19kDa interacting protein 3-like [Source:HGNC Symbol;Acc:HGNC:1085],protein_coding,8,26382898,26505636
ENSG00000163141,BNIPL,BCL2/adenovirus E1B 19kD interacting protein like [Source:HGNC Symbol;Acc:HGNC:16976],protein_coding,1,151036570,151047600
ENSG00000144857,BOC,"BOC cell adhesion associated, oncogene regulated [Source:HGNC Symbol;Acc:HGNC:17173]",protein_coding,3,113211003,113287459
ENSG00000145919,BOD1,biorientation of chromosomes in cell division 1 [Source:HGNC Symbol;Acc:HGNC:25114],protein_coding,5,173607514,173616660
ENSG00000038219,BOD1L1,biorientation of chromosomes in cell division 1-like 1 [Source:HGNC Symbol;Acc:HGNC:31792],protein_coding,4,13568738,13627723
ENSG00000228075,BOD1L2,biorientation of chromosomes in cell division 1-like 2 [Source:HGNC Symbol;Acc:HGNC:28505],protein_coding,18,57147062,57150300
ENSG00000176720,BOK,BCL2-related ovarian killer [Source:HGNC Symbol;Acc:HGNC:1087],protein_coding,2,241558721,241574138
ENSG00000178096,BOLA1,bolA family member 1 [Source:HGNC Symbol;Acc:HGNC:24263],protein_coding,1,149887890,149900798
ENSG00000183336,BOLA2,bolA family member 2 [Source:HGNC Symbol;Acc:HGNC:29488],protein_coding,16,29453593,29454964
ENSG00000169627,BOLA2B,bolA family member 2B [Source:HGNC Symbol;Acc:HGNC:32479],protein_coding,16,30192934,30194306
ENSG00000163170,BOLA3,bolA family member 3 [Source:HGNC Symbol;Acc:HGNC:24415],protein_coding,2,74135398,74147994
ENSG00000261236,BOP1,block of proliferation 1 [Source:HGNC Symbol;Acc:HGNC:15519],protein_coding,8,144262102,144291370
ENSG00000136122,BORA,"bora, aurora kinase A activator [Source:HGNC Symbol;Acc:HGNC:24724]",protein_coding,13,72727749,72756198
ENSG00000172331,BPGM,"2,3-bisphosphoglycerate mutase [Source:HGNC Symbol;Acc:HGNC:1093]",protein_coding,7,134646808,134679813
ENSG00000137274,BPHL,biphenyl hydrolase-like (serine hydrolase) [Source:HGNC Symbol;Acc:HGNC:1094],protein_coding,6,3118374,3153578
ENSG00000101425,BPI,bactericidal/permeability-increasing protein [Source:HGNC Symbol;Acc:HGNC:1095],protein_coding,20,38260149,38337505
ENSG00000131050,BPIFA2,"BPI fold containing family A, member 2 [Source:HGNC Symbol;Acc:HGNC:16203]",protein_coding,20,33161768,33181412
ENSG00000125999,BPIFB1,"BPI fold containing family B, member 1 [Source:HGNC Symbol;Acc:HGNC:16108]",protein_coding,20,33273480,33309878
ENSG00000186191,BPIFB4,"BPI fold containing family B, member 4 [Source:HGNC Symbol;Acc:HGNC:16179]",protein_coding,20,33079644,33111751
ENSG00000184459,BPIFC,BPI fold containing family C [Source:HGNC Symbol;Acc:HGNC:16503],protein_coding,22,32413847,32464484
ENSG00000162813,BPNT1,"3'(2'), 5'-bisphosphate nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:1096]",protein_coding,1,220057482,220090462
ENSG00000171634,BPTF,bromodomain PHD finger transcription factor [Source:HGNC Symbol;Acc:HGNC:3581],protein_coding,17,67825524,67984378
ENSG00000157764,BRAF,"B-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1097]",protein_coding,7,140719327,140924764
ENSG00000089234,BRAP,BRCA1 associated protein [Source:HGNC Symbol;Acc:HGNC:1099],protein_coding,12,111642146,111685986
ENSG00000106009,BRAT1,BRCA1-associated ATM activator 1 [Source:HGNC Symbol;Acc:HGNC:21701],protein_coding,7,2537877,2555727
ENSG00000012048,BRCA1,"breast cancer 1, early onset [Source:HGNC Symbol;Acc:HGNC:1100]",protein_coding,17,43044295,43125483
ENSG00000139618,BRCA2,"breast cancer 2, early onset [Source:HGNC Symbol;Acc:HGNC:1101]",protein_coding,13,32315474,32400266
ENSG00000185515,BRCC3,"BRCA1/BRCA2-containing complex, subunit 3 [Source:HGNC Symbol;Acc:HGNC:24185]",protein_coding,X,155071420,155123074
ENSG00000100425,BRD1,bromodomain containing 1 [Source:HGNC Symbol;Acc:HGNC:1102],protein_coding,22,49773283,49827512
ENSG00000204256,BRD2,bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103],protein_coding,6,32968660,32981505
ENSG00000169925,BRD3,bromodomain containing 3 [Source:HGNC Symbol;Acc:HGNC:1104],protein_coding,9,134030305,134068535
ENSG00000141867,BRD4,bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575],protein_coding,19,15235519,15332545
ENSG00000166164,BRD7,bromodomain containing 7 [Source:HGNC Symbol;Acc:HGNC:14310],protein_coding,16,50313487,50368934
ENSG00000112983,BRD8,bromodomain containing 8 [Source:HGNC Symbol;Acc:HGNC:19874],protein_coding,5,138139766,138178986
ENSG00000028310,BRD9,bromodomain containing 9 [Source:HGNC Symbol;Acc:HGNC:25818],protein_coding,5,850291,892824
ENSG00000137948,BRDT,"bromodomain, testis-specific [Source:HGNC Symbol;Acc:HGNC:1105]",protein_coding,1,91949371,92014426
ENSG00000158019,BRE,brain and reproductive organ-expressed (TNFRSF1A modulator) [Source:HGNC Symbol;Acc:HGNC:1106],protein_coding,2,27889941,28338901
ENSG00000185024,BRF1,"BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit [Source:HGNC Symbol;Acc:HGNC:11551]",protein_coding,14,105209286,105315589
ENSG00000104221,BRF2,"BRF2, RNA polymerase III transcription initiation factor 50 kDa subunit [Source:HGNC Symbol;Acc:HGNC:17298]",protein_coding,8,37843268,37849904
ENSG00000164713,BRI3,brain protein I3 [Source:HGNC Symbol;Acc:HGNC:1109],protein_coding,7,98252379,98310441
ENSG00000184992,BRI3BP,BRI3 binding protein [Source:HGNC Symbol;Acc:HGNC:14251],protein_coding,12,124993700,125031231
ENSG00000182685,BRICD5,BRICHOS domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28309],protein_coding,16,2209253,2211950
ENSG00000078725,BRINP1,bone morphogenetic protein/retinoic acid inducible neural-specific 1 [Source:HGNC Symbol;Acc:HGNC:2687],protein_coding,9,119153458,119369467
ENSG00000198797,BRINP2,bone morphogenetic protein/retinoic acid inducible neural-specific 2 [Source:HGNC Symbol;Acc:HGNC:13746],protein_coding,1,177171497,177282422
ENSG00000162670,BRINP3,bone morphogenetic protein/retinoic acid inducible neural-specific 3 [Source:HGNC Symbol;Acc:HGNC:22393],protein_coding,1,190097662,190477629
ENSG00000136492,BRIP1,BRCA1 interacting protein C-terminal helicase 1 [Source:HGNC Symbol;Acc:HGNC:20473],protein_coding,17,61681266,61863521
ENSG00000113460,BRIX1,"BRX1, biogenesis of ribosomes [Source:HGNC Symbol;Acc:HGNC:24170]",protein_coding,5,34915376,34925996
ENSG00000254999,BRK1,"BRICK1, SCAR/WAVE actin-nucleating complex subunit [Source:HGNC Symbol;Acc:HGNC:23057]",protein_coding,3,10115592,10127190
ENSG00000174744,BRMS1,breast cancer metastasis suppressor 1 [Source:HGNC Symbol;Acc:HGNC:17262],protein_coding,11,66337333,66345125
ENSG00000100916,BRMS1L,breast cancer metastasis-suppressor 1-like [Source:HGNC Symbol;Acc:HGNC:20512],protein_coding,14,35826318,35932325
ENSG00000162819,BROX,BRO1 domain and CAAX motif containing [Source:HGNC Symbol;Acc:HGNC:26512],protein_coding,1,222712553,222735196
ENSG00000156983,BRPF1,"bromodomain and PHD finger containing, 1 [Source:HGNC Symbol;Acc:HGNC:14255]",protein_coding,3,9731729,9748018
ENSG00000096070,BRPF3,"bromodomain and PHD finger containing, 3 [Source:HGNC Symbol;Acc:HGNC:14256]",protein_coding,6,36196744,36232790
ENSG00000102239,BRS3,bombesin-like receptor 3 [Source:HGNC Symbol;Acc:HGNC:1113],protein_coding,X,136487887,136493780
ENSG00000160469,BRSK1,BR serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:18994],protein_coding,19,55282072,55312533
ENSG00000174672,BRSK2,BR serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:11405],protein_coding,11,1389899,1462689
ENSG00000185658,BRWD1,bromodomain and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:12760],protein_coding,21,39184176,39321559
ENSG00000165288,BRWD3,bromodomain and WD repeat domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17342],protein_coding,X,80670854,80809688
ENSG00000168000,BSCL2,Berardinelli-Seip congenital lipodystrophy 2 (seipin) [Source:HGNC Symbol;Acc:HGNC:15832],protein_coding,11,62690275,62709845
ENSG00000160058,BSDC1,BSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25501],protein_coding,1,32365103,32394731
ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],protein_coding,19,571309,583493
ENSG00000164061,BSN,bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117],protein_coding,3,49554489,49671545
ENSG00000162399,BSND,barttin CLCNK-type chloride channel accessory beta subunit [Source:HGNC Symbol;Acc:HGNC:16512],protein_coding,1,54998933,55010883
ENSG00000188334,BSPH1,binder of sperm protein homolog 1 [Source:HGNC Symbol;Acc:HGNC:33906],protein_coding,19,47968046,47992170
ENSG00000119411,BSPRY,B-box and SPRY domain containing [Source:HGNC Symbol;Acc:HGNC:18232],protein_coding,9,113349541,113371233
ENSG00000109743,BST1,bone marrow stromal cell antigen 1 [Source:HGNC Symbol;Acc:HGNC:1118],protein_coding,4,15702950,15738313
ENSG00000130303,BST2,bone marrow stromal cell antigen 2 [Source:HGNC Symbol;Acc:HGNC:1119],protein_coding,19,17402939,17405648
ENSG00000188909,BSX,brain-specific homeobox [Source:HGNC Symbol;Acc:HGNC:20450],protein_coding,11,122977570,122981720
ENSG00000095564,BTAF1,"BTAF1 RNA polymerase II, B-TFIID transcription factor-associated, 170kDa [Source:HGNC Symbol;Acc:HGNC:17307]",protein_coding,10,91923769,92030325
ENSG00000064726,BTBD1,BTB (POZ) domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1120],protein_coding,15,83016422,83067354
ENSG00000148925,BTBD10,BTB (POZ) domain containing 10 [Source:HGNC Symbol;Acc:HGNC:21445],protein_coding,11,13388001,13463297
ENSG00000151136,BTBD11,BTB (POZ) domain containing 11 [Source:HGNC Symbol;Acc:HGNC:23844],protein_coding,12,107318413,107659642
ENSG00000138152,BTBD16,BTB (POZ) domain containing 16 [Source:HGNC Symbol;Acc:HGNC:26340],protein_coding,10,122271306,122338162
ENSG00000204347,BTBD17,BTB (POZ) domain containing 17 [Source:HGNC Symbol;Acc:HGNC:33758],protein_coding,17,74356416,74361946
ENSG00000233436,BTBD18,BTB (POZ) domain containing 18 [Source:HGNC Symbol;Acc:HGNC:37214],protein_coding,11,57743514,57751781
ENSG00000222009,BTBD19,BTB (POZ) domain containing 19 [Source:HGNC Symbol;Acc:HGNC:27145],protein_coding,1,44808482,44815585
ENSG00000133243,BTBD2,BTB (POZ) domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15504],protein_coding,19,1985438,2034881
ENSG00000132640,BTBD3,BTB (POZ) domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15854],protein_coding,20,11890723,11926609
ENSG00000184887,BTBD6,BTB (POZ) domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19897],protein_coding,14,105248490,105251093
ENSG00000011114,BTBD7,BTB (POZ) domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18269],protein_coding,14,93237550,93333092
ENSG00000189195,BTBD8,BTB (POZ) domain containing 8 [Source:HGNC Symbol;Acc:HGNC:21019],protein_coding,1,92080305,92147836
ENSG00000183826,BTBD9,BTB (POZ) domain containing 9 [Source:HGNC Symbol;Acc:HGNC:21228],protein_coding,6,38168451,38640148
ENSG00000174808,BTC,betacellulin [Source:HGNC Symbol;Acc:HGNC:1121],protein_coding,4,74744759,74794686
